CustomerID,Recency,Frequency,Monetary,Recency_segment,Frequency_segment,Monetary_segment,Campanha,CAC,ROI,Lucro_Cliente,Ultima_Compra,Dias_Sem_Comprar,Grupo
15395.0,326,1,107.45,300-350,0-5,0-2000,CMP017,524.29,-0.7951,-416.84,2011-01-17,326,Ocasional
15396.0,113,1,288.18,100-150,0-5,0-2000,CMP040,1656.14,-0.826,-1367.96,2011-08-18,113,Regular
15397.0,290,1,94.0,250-300,0-5,0-2000,CMP012,440.78,-0.7867,-346.78,2011-02-22,290,Ocasional
15398.0,16,2,1345.53,0-50,0-5,0-2000,CMP025,1048.37,0.2834,297.16,2011-11-23,16,Regular
15399.0,1,3,815.77,0-50,0-5,0-2000,CMP026,1285.33,-0.3653,-469.56,2011-12-08,1,Regular
15400.0,92,5,716.2,50-100,5-10,0-2000,CMP025,1048.37,-0.3168,-332.17,2011-09-08,92,Regular
15402.0,149,2,626.35,100-150,0-5,0-2000,CMP028,1090.24,-0.4255,-463.89,2011-07-13,149,Ocasional
15405.0,189,1,349.1,150-200,0-5,0-2000,CMP013,809.51,-0.5688,-460.41,2011-06-03,189,Ocasional
15406.0,31,2,510.71,0-50,0-5,0-2000,CMP022,435.33,0.1732,75.38,2011-11-08,31,Regular
15407.0,34,4,1046.74,0-50,0-5,0-2000,CMP009,327.94,2.1919,718.8,2011-11-05,34,Regular
15408.0,264,1,267.18,250-300,0-5,0-2000,CMP011,150.3,0.7776,116.88,2011-03-20,264,Ocasional
15410.0,84,8,3450.84,50-100,5-10,2000-4000,CMP032,842.78,3.0946,2608.06,2011-09-16,84,Regular
15411.0,26,4,1348.93,0-50,0-5,0-2000,CMP027,863.77,0.5617,485.16,2011-11-13,26,Regular
15412.0,171,1,190.53,150-200,0-5,0-2000,CMP045,1492.9,-0.8724,-1302.37,2011-06-21,171,Ocasional
15414.0,10,3,774.9000000000001,0-50,0-5,0-2000,CMP025,1048.37,-0.2609,-273.47,2011-11-29,10,Regular
15415.0,313,1,559.61,300-350,0-5,0-2000,CMP030,753.44,-0.2573,-193.83,2011-01-30,313,Ocasional
15416.0,65,4,3984.32,50-100,0-5,2000-4000,CMP033,766.84,4.1958,3217.48,2011-10-05,65,Regular
15417.0,85,1,508.8,50-100,0-5,0-2000,CMP026,1285.33,-0.6041,-776.53,2011-09-15,85,Regular
15419.0,25,1,135.86,0-50,0-5,0-2000,CMP002,434.92,-0.6876,-299.06,2011-11-14,25,Regular
15421.0,59,4,950.36,50-100,0-5,0-2000,CMP014,474.66,1.0022,475.7,2011-10-11,59,Regular
15422.0,323,2,97.7,300-350,0-5,0-2000,CMP010,360.67,-0.7291,-262.97,2011-01-20,323,Ocasional
15423.0,38,1,43.5,0-50,0-5,0-2000,CMP013,809.51,-0.9463,-766.01,2011-11-01,38,Regular
15424.0,254,2,383.34,250-300,0-5,0-2000,CMP005,191.74,0.9993,191.6,2011-03-30,254,Ocasional
15426.0,19,5,1404.07,0-50,5-10,0-2000,CMP010,360.67,2.8929,1043.4,2011-11-20,19,Regular
15427.0,33,3,1430.54,0-50,0-5,0-2000,CMP015,458.19,2.1222,972.35,2011-11-06,33,Regular
15428.0,15,1,93.78,0-50,0-5,0-2000,CMP046,1856.27,-0.9495,-1762.49,2011-11-24,15,Regular
15429.0,27,2,397.35,0-50,0-5,0-2000,CMP016,459.04,-0.1344,-61.69,2011-11-12,27,Regular
15432.0,23,1,171.19000000000003,0-50,0-5,0-2000,CMP013,809.51,-0.7885,-638.32,2011-11-16,23,Regular
15433.0,214,2,533.3,200-250,0-5,0-2000,CMP012,440.78,0.2099,92.52,2011-05-09,214,Ocasional
15434.0,8,5,1041.48,0-50,5-10,0-2000,CMP025,1048.37,-0.0066,-6.89,2011-12-01,8,Regular
15435.0,22,1,149.29,0-50,0-5,0-2000,CMP008,409.05,-0.635,-259.76,2011-11-17,22,Regular
15436.0,12,3,1067.75,0-50,0-5,0-2000,CMP012,440.78,1.4224,626.97,2011-11-27,12,Regular
15437.0,262,1,200.16,250-300,0-5,0-2000,CMP014,474.66,-0.5783,-274.5,2011-03-22,262,Ocasional
15438.0,131,1,156.57999999999998,100-150,0-5,0-2000,CMP001,258.61,-0.3945,-102.03,2011-07-31,131,Regular
15440.0,55,3,383.68,50-100,0-5,0-2000,CMP001,258.61,0.4836,125.07,2011-10-15,55,Regular
15442.0,249,1,594.0,200-250,0-5,0-2000,CMP013,809.51,-0.2662,-215.51,2011-04-04,249,Ocasional
15443.0,2,7,3213.59,0-50,5-10,2000-4000,CMP004,327.19,8.8218,2886.4,2011-12-07,2,Regular
15444.0,9,2,1411.21,0-50,0-5,0-2000,CMP009,327.94,3.3033,1083.27,2011-11-30,9,Regular
15445.0,264,1,113.5,250-300,0-5,0-2000,CMP010,360.67,-0.6853,-247.17,2011-03-20,264,Ocasional
15447.0,331,1,155.17000000000002,300-350,0-5,0-2000,CMP033,766.84,-0.7977,-611.67,2011-01-12,331,Ocasional
15448.0,313,1,494.64,300-350,0-5,0-2000,CMP024,557.84,-0.1133,-63.2,2011-01-30,313,Ocasional
15449.0,26,3,974.52,0-50,0-5,0-2000,CMP022,435.33,1.2386,539.19,2011-11-13,26,Regular
15450.0,30,1,429.84,0-50,0-5,0-2000,CMP015,458.19,-0.0619,-28.35,2011-11-09,30,Regular
15452.0,30,3,528.48,0-50,0-5,0-2000,CMP042,1705.66,-0.6902,-1177.18,2011-11-09,30,Regular
15453.0,2,7,1371.77,0-50,5-10,0-2000,CMP019,593.24,1.3123,778.53,2011-12-07,2,Regular
15454.0,362,1,179.1,350-400,0-5,0-2000,CMP003,367.99,-0.5133,-188.89,2010-12-12,362,Ocasional
15456.0,283,3,434.59,250-300,0-5,0-2000,CMP026,1285.33,-0.6619,-850.74,2011-03-01,283,Ocasional
15457.0,262,1,237.07,250-300,0-5,0-2000,CMP004,327.19,-0.2754,-90.12,2011-03-22,262,Ocasional
15458.0,25,1,161.64,0-50,0-5,0-2000,CMP010,360.67,-0.5518,-199.03,2011-11-14,25,Regular
15460.0,354,1,214.26,350-400,0-5,0-2000,CMP014,474.66,-0.5486,-260.4,2010-12-20,354,Ocasional
15462.0,94,3,234.6,50-100,0-5,0-2000,CMP038,1347.91,-0.826,-1113.31,2011-09-06,94,Regular
15463.0,29,1,126.14,0-50,0-5,0-2000,CMP014,474.66,-0.7343,-348.52,2011-11-10,29,Regular
15464.0,338,1,1044.65,300-350,0-5,0-2000,CMP028,1090.24,-0.0418,-45.59,2011-01-05,338,Ocasional
15465.0,20,18,7354.62,0-50,15-20,6000-8000,CMP048,1728.05,3.256,5626.57,2011-11-19,20,Engajado
15466.0,85,1,334.53,50-100,0-5,0-2000,CMP010,360.67,-0.0725,-26.14,2011-09-15,85,Regular
15467.0,9,3,524.88,0-50,0-5,0-2000,CMP015,458.19,0.1456,66.69,2011-11-30,9,Regular
15468.0,51,2,467.51,50-100,0-5,0-2000,CMP018,643.37,-0.2733,-175.86,2011-10-19,51,Regular
15469.0,50,2,538.55,50-100,0-5,0-2000,CMP019,593.24,-0.0922,-54.69,2011-10-20,50,Regular
15471.0,2,1,454.48,0-50,0-5,0-2000,CMP019,593.24,-0.2339,-138.76,2011-12-07,2,Regular
15472.0,113,1,371.56,100-150,0-5,0-2000,CMP040,1656.14,-0.7756,-1284.58,2011-08-18,113,Regular
15473.0,14,7,1771.2,0-50,5-10,0-2000,CMP039,1875.82,-0.0558,-104.62,2011-11-25,14,Regular
15475.0,77,1,454.11,50-100,0-5,0-2000,CMP025,1048.37,-0.5668,-594.26,2011-09-23,77,Regular
15478.0,40,2,1399.92,0-50,0-5,0-2000,CMP016,459.04,2.0497,940.88,2011-10-30,40,Regular
15480.0,116,1,905.5,100-150,0-5,0-2000,CMP032,842.78,0.0744,62.72,2011-08-15,116,Regular
15482.0,16,11,10839.76,0-50,10-15,10000-12000,CMP047,1540.55,6.0363,9299.21,2011-11-23,16,Engajado
15483.0,161,4,225.26,150-200,0-5,0-2000,CMP034,1403.19,-0.8395,-1177.93,2011-07-01,161,Ocasional
15484.0,1,4,3590.41,0-50,0-5,2000-4000,CMP001,258.61,12.8835,3331.8,2011-12-08,1,Regular
15485.0,30,3,2564.5,0-50,0-5,2000-4000,CMP037,1534.16,0.6716,1030.34,2011-11-09,30,Regular
15488.0,93,1,91.32,50-100,0-5,0-2000,CMP002,434.92,-0.79,-343.6,2011-09-07,93,Regular
15489.0,23,3,1134.28,0-50,0-5,0-2000,CMP014,474.66,1.3897,659.62,2011-11-16,23,Regular
15491.0,95,6,3100.09,50-100,5-10,2000-4000,CMP006,191.74,15.1682,2908.35,2011-09-05,95,Regular
15492.0,28,2,659.46,0-50,0-5,0-2000,CMP025,1048.37,-0.371,-388.91,2011-11-11,28,Regular
15493.0,33,5,1953.41,0-50,5-10,0-2000,CMP038,1347.91,0.4492,605.5,2011-11-06,33,Regular
15494.0,21,2,1280.58,0-50,0-5,0-2000,CMP009,327.94,2.9049,952.64,2011-11-18,21,Regular
15497.0,18,2,1262.2,0-50,0-5,0-2000,CMP018,643.37,0.9619,618.83,2011-11-21,18,Regular
15498.0,3,27,13316.4,0-50,25-30,10000-12000,CMP031,1157.44,10.505,12158.96,2011-12-06,3,Engajado
15500.0,8,4,1131.56,0-50,0-5,0-2000,CMP018,643.37,0.7588,488.19,2011-12-01,8,Regular
15502.0,16,10,6923.98,0-50,10-15,6000-8000,CMP012,440.78,14.7085,6483.2,2011-11-23,16,Engajado
15503.0,363,1,141.04,350-400,0-5,0-2000,CMP012,440.78,-0.68,-299.74,2010-12-11,363,Ocasional
15504.0,81,1,52.83,50-100,0-5,0-2000,CMP029,1146.55,-0.9539,-1093.72,2011-09-19,81,Regular
15505.0,53,5,3610.96,50-100,5-10,2000-4000,CMP007,161.77,21.3216,3449.19,2011-10-17,53,Regular
15506.0,23,3,972.08,0-50,0-5,0-2000,CMP008,409.05,1.3764,563.03,2011-11-16,23,Regular
15507.0,172,1,475.86,150-200,0-5,0-2000,CMP017,524.29,-0.0924,-48.43,2011-06-20,172,Ocasional
15508.0,189,6,1000.27,150-200,5-10,0-2000,CMP043,1290.94,-0.2252,-290.67,2011-06-03,189,Ocasional
15510.0,331,1,250.0,300-350,0-5,0-2000,CMP022,435.33,-0.4257,-185.33,2011-01-12,331,Ocasional
15511.0,12,5,900.53,0-50,5-10,0-2000,CMP028,1090.24,-0.174,-189.71,2011-11-27,12,Regular
15512.0,156,2,121.0,150-200,0-5,0-2000,CMP010,360.67,-0.6645,-239.67,2011-07-06,156,Ocasional
15513.0,33,19,14758.22,0-50,15-20,10000-12000,CMP035,1415.25,9.428,13342.97,2011-11-06,33,Engajado
15514.0,12,11,4023.72,0-50,10-15,4000-6000,CMP001,258.61,14.559,3765.11,2011-11-27,12,Engajado
15516.0,45,3,62.43,0-50,0-5,0-2000,CMP019,593.24,-0.8948,-530.81,2011-10-25,45,Regular
15517.0,233,1,267.03,200-250,0-5,0-2000,CMP042,1705.66,-0.8434,-1438.63,2011-04-20,233,Ocasional
15518.0,64,8,1921.55,50-100,5-10,0-2000,CMP036,1302.05,0.4758,619.5,2011-10-06,64,Regular
15520.0,2,1,343.5,0-50,0-5,0-2000,CMP036,1302.05,-0.7362,-958.55,2011-12-07,2,Regular
15521.0,40,8,3000.2,0-50,5-10,2000-4000,CMP040,1656.14,0.8116,1344.06,2011-10-30,40,Regular
15522.0,33,2,397.99,0-50,0-5,0-2000,CMP010,360.67,0.1035,37.32,2011-11-06,33,Regular
15523.0,84,1,412.0100000000001,50-100,0-5,0-2000,CMP039,1875.82,-0.7804,-1463.81,2011-09-16,84,Regular
15524.0,25,1,440.0,0-50,0-5,0-2000,CMP007,161.77,1.7199,278.23,2011-11-14,25,Regular
15525.0,2,3,731.87,0-50,0-5,0-2000,CMP023,517.75,0.4136,214.12,2011-12-07,2,Regular
15526.0,33,2,148.44,0-50,0-5,0-2000,CMP004,327.19,-0.5463,-178.75,2011-11-06,33,Regular
15527.0,19,8,2428.53,0-50,5-10,2000-4000,CMP002,434.92,4.5839,1993.61,2011-11-20,19,Regular
15528.0,254,1,229.33,250-300,0-5,0-2000,CMP012,440.78,-0.4797,-211.45,2011-03-30,254,Ocasional
15529.0,23,11,3960.05,0-50,10-15,2000-4000,CMP026,1285.33,2.081,2674.72,2011-11-16,23,Engajado
15530.0,22,4,1497.31,0-50,0-5,0-2000,CMP021,690.41,1.1687,806.9,2011-11-17,22,Regular
15531.0,8,2,1972.39,0-50,0-5,0-2000,CMP035,1415.25,0.3937,557.14,2011-12-01,8,Regular
15532.0,25,4,1554.83,0-50,0-5,0-2000,CMP005,191.74,7.1091,1363.09,2011-11-14,25,Regular
15533.0,19,3,807.57,0-50,0-5,0-2000,CMP010,360.67,1.2391,446.9,2011-11-20,19,Regular
15535.0,173,4,502.9,150-200,0-5,0-2000,CMP024,557.84,-0.0985,-54.94,2011-06-19,173,Ocasional
15537.0,163,1,110.92,150-200,0-5,0-2000,CMP010,360.67,-0.6925,-249.75,2011-06-29,163,Ocasional
15539.0,7,1,538.46,0-50,0-5,0-2000,CMP029,1146.55,-0.5304,-608.09,2011-12-02,7,Regular
15540.0,11,1,213.3,0-50,0-5,0-2000,CMP021,690.41,-0.6911,-477.11,2011-11-28,11,Regular
15541.0,114,1,85.13000000000001,100-150,0-5,0-2000,CMP036,1302.05,-0.9346,-1216.92,2011-08-17,114,Regular
15543.0,288,1,127.86,250-300,0-5,0-2000,CMP024,557.84,-0.7708,-429.98,2011-02-24,288,Ocasional
15544.0,9,9,3546.71,0-50,5-10,2000-4000,CMP030,753.44,3.7074,2793.27,2011-11-30,9,Regular
15545.0,54,2,288.97,50-100,0-5,0-2000,CMP022,435.33,-0.3362,-146.36,2011-10-16,54,Regular
15547.0,7,14,4910.6,0-50,10-15,4000-6000,CMP025,1048.37,3.684,3862.23,2011-12-02,7,Engajado
15549.0,77,3,1677.71,50-100,0-5,0-2000,CMP026,1285.33,0.3053,392.38,2011-09-23,77,Regular
15550.0,4,4,575.63,0-50,0-5,0-2000,CMP031,1157.44,-0.5027,-581.81,2011-12-05,4,Regular
15551.0,37,1,436.06,0-50,0-5,0-2000,CMP020,517.27,-0.157,-81.21,2011-11-02,37,Regular
15552.0,217,1,90.12,200-250,0-5,0-2000,CMP032,842.78,-0.8931,-752.66,2011-05-06,217,Ocasional
15553.0,60,1,428.93,50-100,0-5,0-2000,CMP032,842.78,-0.4911,-413.85,2011-10-10,60,Regular
15554.0,278,1,217.2,250-300,0-5,0-2000,CMP037,1534.16,-0.8584,-1316.96,2011-03-06,278,Ocasional
15555.0,12,16,4791.87,0-50,15-20,4000-6000,CMP046,1856.27,1.5815,2935.6,2011-11-27,12,Engajado
15556.0,24,1,279.77,0-50,0-5,0-2000,CMP012,440.78,-0.3653,-161.01,2011-11-15,24,Regular
15557.0,29,1,468.91,0-50,0-5,0-2000,CMP016,459.04,0.0215,9.87,2011-11-10,29,Regular
15561.0,12,4,800.5899999999999,0-50,0-5,0-2000,CMP024,557.84,0.4352,242.75,2011-11-27,12,Regular
15562.0,352,1,134.55,350-400,0-5,0-2000,CMP010,360.67,-0.6269,-226.12,2010-12-22,352,Ocasional
15563.0,22,3,1361.44,0-50,0-5,0-2000,CMP025,1048.37,0.2986,313.07,2011-11-17,22,Regular
15565.0,50,2,173.16000000000005,50-100,0-5,0-2000,CMP025,1048.37,-0.8348,-875.21,2011-10-20,50,Regular
15567.0,19,1,186.01,0-50,0-5,0-2000,CMP024,557.84,-0.6666,-371.83,2011-11-20,19,Regular
15568.0,3,3,758.29,0-50,0-5,0-2000,CMP018,643.37,0.1786,114.92,2011-12-06,3,Regular
15569.0,104,5,1375.71,100-150,5-10,0-2000,CMP011,150.3,8.1531,1225.41,2011-08-27,104,Regular
15570.0,7,12,4148.82,0-50,10-15,4000-6000,CMP030,753.44,4.5065,3395.38,2011-12-02,7,Engajado
15571.0,12,4,650.4300000000001,0-50,0-5,0-2000,CMP010,360.67,0.8034,289.76,2011-11-27,12,Regular
15572.0,5,7,2533.42,0-50,5-10,2000-4000,CMP045,1492.9,0.697,1040.52,2011-12-04,5,Regular
15573.0,32,2,583.24,0-50,0-5,0-2000,CMP017,524.29,0.1124,58.95,2011-11-07,32,Regular
15574.0,178,4,675.64,150-200,0-5,0-2000,CMP011,150.3,3.4953,525.34,2011-06-14,178,Ocasional
15576.0,38,1,921.37,0-50,0-5,0-2000,CMP003,367.99,1.5038,553.38,2011-11-01,38,Regular
15577.0,151,3,258.88,150-200,0-5,0-2000,CMP020,517.27,-0.4995,-258.39,2011-07-11,151,Ocasional
15578.0,162,1,127.1,150-200,0-5,0-2000,CMP019,593.24,-0.7858,-466.14,2011-06-30,162,Ocasional
15579.0,69,2,327.6,50-100,0-5,0-2000,CMP017,524.29,-0.3752,-196.69,2011-10-01,69,Regular
15581.0,156,10,717.4300000000001,150-200,10-15,0-2000,CMP007,161.77,3.4349,555.66,2011-07-06,156,Regular
15582.0,25,3,682.9100000000001,0-50,0-5,0-2000,CMP019,593.24,0.1512,89.67,2011-11-14,25,Regular
15584.0,24,4,720.86,0-50,0-5,0-2000,CMP016,459.04,0.5704,261.82,2011-11-15,24,Regular
15585.0,177,1,455.3,150-200,0-5,0-2000,CMP028,1090.24,-0.5824,-634.94,2011-06-15,177,Ocasional
15587.0,50,4,913.68,50-100,0-5,0-2000,CMP025,1048.37,-0.1285,-134.69,2011-10-20,50,Regular
15589.0,256,3,478.53,250-300,0-5,0-2000,CMP018,643.37,-0.2562,-164.84,2011-03-28,256,Ocasional
15592.0,47,1,388.58,0-50,0-5,0-2000,CMP013,809.51,-0.52,-420.93,2011-10-23,47,Regular
15593.0,71,1,199.8,50-100,0-5,0-2000,CMP048,1728.05,-0.8844,-1528.25,2011-09-29,71,Regular
15594.0,16,5,1771.78,0-50,5-10,0-2000,CMP031,1157.44,0.5308,614.34,2011-11-23,16,Regular
15596.0,101,5,1406.59,100-150,5-10,0-2000,CMP028,1090.24,0.2902,316.35,2011-08-30,101,Regular
15597.0,35,1,324.57,0-50,0-5,0-2000,CMP010,360.67,-0.1001,-36.1,2011-11-04,35,Regular
15598.0,53,1,240.68,50-100,0-5,0-2000,CMP013,809.51,-0.7027,-568.83,2011-10-17,53,Regular
15599.0,27,2,761.74,0-50,0-5,0-2000,CMP003,367.99,1.07,393.75,2011-11-12,27,Regular
15601.0,11,14,6776.56,0-50,10-15,6000-8000,CMP033,766.84,7.837,6009.72,2011-11-28,11,Engajado
15602.0,8,9,1297.87,0-50,5-10,0-2000,CMP045,1492.9,-0.1306,-195.03,2011-12-01,8,Regular
15603.0,79,1,48.48,50-100,0-5,0-2000,CMP011,150.3,-0.6774,-101.82,2011-09-21,79,Regular
15604.0,52,1,216.39,50-100,0-5,0-2000,CMP002,434.92,-0.5025,-218.53,2011-10-18,52,Regular
15605.0,36,5,1198.23,0-50,5-10,0-2000,CMP003,367.99,2.2561,830.24,2011-11-03,36,Regular
15606.0,61,9,2920.16,50-100,5-10,2000-4000,CMP029,1146.55,1.5469,1773.61,2011-10-09,61,Regular
15607.0,337,1,104.76,300-350,0-5,0-2000,CMP005,191.74,-0.4536,-86.98,2011-01-06,337,Ocasional
15608.0,28,4,1093.68,0-50,0-5,0-2000,CMP003,367.99,1.972,725.69,2011-11-11,28,Regular
15609.0,184,1,298.48,150-200,0-5,0-2000,CMP029,1146.55,-0.7397,-848.07,2011-06-08,184,Ocasional
15610.0,52,1,112.46,50-100,0-5,0-2000,CMP013,809.51,-0.8611,-697.05,2011-10-18,52,Regular
15611.0,10,11,1570.45,0-50,10-15,0-2000,CMP015,458.19,2.4275,1112.26,2011-11-29,10,Regular
15612.0,36,2,195.15,0-50,0-5,0-2000,CMP041,1369.84,-0.8575,-1174.69,2011-11-03,36,Regular
15615.0,10,23,10399.74,0-50,20-25,10000-12000,CMP012,440.78,22.5939,9958.96,2011-11-29,10,Engajado
15618.0,33,4,776.85,0-50,0-5,0-2000,CMP044,2078.39,-0.6262,-1301.54,2011-11-06,33,Regular
15619.0,11,1,336.4,0-50,0-5,0-2000,CMP016,459.04,-0.2672,-122.64,2011-11-28,11,Regular
15620.0,57,3,1553.18,50-100,0-5,0-2000,CMP038,1347.91,0.1523,205.27,2011-10-13,57,Regular
15621.0,4,4,1293.03,0-50,0-5,0-2000,CMP025,1048.37,0.2334,244.66,2011-12-05,4,Regular
15622.0,43,9,3709.56,0-50,5-10,2000-4000,CMP043,1290.94,1.8735,2418.62,2011-10-27,43,Regular
15623.0,141,1,301.03000000000003,100-150,0-5,0-2000,CMP047,1540.55,-0.8046,-1239.52,2011-07-21,141,Ocasional
15624.0,117,4,588.13,100-150,0-5,0-2000,CMP015,458.19,0.2836,129.94,2011-08-14,117,Regular
15625.0,104,4,1534.26,100-150,0-5,0-2000,CMP045,1492.9,0.0277,41.36,2011-08-27,104,Regular
15626.0,75,2,675.8,50-100,0-5,0-2000,CMP018,643.37,0.0504,32.43,2011-09-25,75,Regular
15628.0,5,9,2870.24,0-50,5-10,2000-4000,CMP029,1146.55,1.5034,1723.69,2011-12-04,5,Regular
15630.0,45,2,1186.35,0-50,0-5,0-2000,CMP017,524.29,1.2628,662.06,2011-10-25,45,Regular
15632.0,16,8,3285.31,0-50,5-10,2000-4000,CMP034,1403.19,1.3413,1882.12,2011-11-23,16,Regular
15634.0,17,1,243.55,0-50,0-5,0-2000,CMP005,191.74,0.2702,51.81,2011-11-22,17,Regular
15636.0,90,2,724.76,50-100,0-5,0-2000,CMP024,557.84,0.2992,166.92,2011-09-10,90,Regular
15637.0,53,1,223.36,50-100,0-5,0-2000,CMP015,458.19,-0.5125,-234.83,2011-10-17,53,Regular
15639.0,134,1,425.32,100-150,0-5,0-2000,CMP030,753.44,-0.4355,-328.12,2011-07-28,134,Regular
15640.0,4,15,12416.11,0-50,15-20,10000-12000,CMP043,1290.94,8.6179,11125.17,2011-12-05,4,Engajado
15641.0,105,4,1887.2,100-150,0-5,0-2000,CMP031,1157.44,0.6305,729.76,2011-08-26,105,Regular
15643.0,192,3,664.0,150-200,0-5,0-2000,CMP016,459.04,0.4465,204.96,2011-05-31,192,Ocasional
15644.0,166,4,803.54,150-200,0-5,0-2000,CMP014,474.66,0.6929,328.88,2011-06-26,166,Ocasional
15645.0,19,1,611.59,0-50,0-5,0-2000,CMP012,440.78,0.3875,170.81,2011-11-20,19,Regular
15646.0,158,3,447.64,150-200,0-5,0-2000,CMP006,191.74,1.3346,255.9,2011-07-04,158,Ocasional
15648.0,204,2,639.5,200-250,0-5,0-2000,CMP017,524.29,0.2197,115.21,2011-05-19,204,Ocasional
15649.0,336,2,816.0,300-350,0-5,0-2000,CMP014,474.66,0.7191,341.34,2011-01-07,336,Ocasional
15651.0,37,3,646.3,0-50,0-5,0-2000,CMP045,1492.9,-0.5671,-846.6,2011-11-02,37,Regular
15652.0,91,1,337.74,50-100,0-5,0-2000,CMP024,557.84,-0.3946,-220.1,2011-09-09,91,Regular
15653.0,93,2,877.44,50-100,0-5,0-2000,CMP017,524.29,0.6736,353.15,2011-09-07,93,Regular
15654.0,9,2,922.53,0-50,0-5,0-2000,CMP024,557.84,0.6538,364.69,2011-11-30,9,Regular
15655.0,243,1,560.6700000000001,200-250,0-5,0-2000,CMP010,360.67,0.5545,200.0,2011-04-10,243,Ocasional
15656.0,45,4,748.5,0-50,0-5,0-2000,CMP020,517.27,0.447,231.23,2011-10-25,45,Regular
15657.0,23,1,30.0,0-50,0-5,0-2000,CMP019,593.24,-0.9494,-563.24,2011-11-16,23,Regular
15658.0,190,5,1024.1,150-200,5-10,0-2000,CMP021,690.41,0.4833,333.69,2011-06-02,190,Ocasional
15659.0,44,1,306.45,0-50,0-5,0-2000,CMP019,593.24,-0.4834,-286.79,2011-10-26,44,Regular
15660.0,25,9,1600.86,0-50,5-10,0-2000,CMP048,1728.05,-0.0736,-127.19,2011-11-14,25,Regular
15661.0,317,2,309.8,300-350,0-5,0-2000,CMP037,1534.16,-0.7981,-1224.36,2011-01-26,317,Ocasional
15663.0,106,1,138.14,100-150,0-5,0-2000,CMP018,643.37,-0.7853,-505.23,2011-08-25,106,Regular
15664.0,51,1,386.43,50-100,0-5,0-2000,CMP024,557.84,-0.3073,-171.41,2011-10-19,51,Regular
15665.0,168,2,2222.21,150-200,0-5,2000-4000,CMP036,1302.05,0.7067,920.16,2011-06-24,168,Ocasional
15667.0,40,1,301.32000000000005,0-50,0-5,0-2000,CMP006,191.74,0.5715,109.58,2011-10-30,40,Regular
15668.0,218,1,76.32000000000001,200-250,0-5,0-2000,CMP011,150.3,-0.4922,-73.98,2011-05-05,218,Ocasional
15669.0,40,4,684.34,0-50,0-5,0-2000,CMP004,327.19,1.0916,357.15,2011-10-30,40,Regular
15670.0,297,1,173.05,250-300,0-5,0-2000,CMP013,809.51,-0.7862,-636.46,2011-02-15,297,Ocasional
15671.0,19,7,2657.13,0-50,5-10,2000-4000,CMP034,1403.19,0.8936,1253.94,2011-11-20,19,Regular
15673.0,88,4,2726.23,50-100,0-5,2000-4000,CMP022,435.33,5.2624,2290.9,2011-09-12,88,Regular
15674.0,73,4,2111.89,50-100,0-5,2000-4000,CMP047,1540.55,0.3709,571.34,2011-09-27,73,Regular
15675.0,81,3,323.69,50-100,0-5,0-2000,CMP040,1656.14,-0.8046,-1332.45,2011-09-19,81,Regular
15676.0,19,3,3435.76,0-50,0-5,2000-4000,CMP040,1656.14,1.0746,1779.62,2011-11-20,19,Regular
15677.0,49,1,657.23,0-50,0-5,0-2000,CMP023,517.75,0.2694,139.48,2011-10-21,49,Regular
15678.0,53,1,352.7,50-100,0-5,0-2000,CMP036,1302.05,-0.7291,-949.35,2011-10-17,53,Regular
15679.0,24,4,781.28,0-50,0-5,0-2000,CMP010,360.67,1.1662,420.61,2011-11-15,24,Regular
15680.0,9,3,1333.68,0-50,0-5,0-2000,CMP031,1157.44,0.1523,176.24,2011-11-30,9,Regular
15681.0,25,5,1426.16,0-50,5-10,0-2000,CMP010,360.67,2.9542,1065.49,2011-11-14,25,Regular
15683.0,117,1,193.75,100-150,0-5,0-2000,CMP032,842.78,-0.7701,-649.03,2011-08-14,117,Regular
15687.0,9,9,2993.1,0-50,5-10,2000-4000,CMP025,1048.37,1.855,1944.73,2011-11-30,9,Regular
15689.0,120,2,254.1,100-150,0-5,0-2000,CMP039,1875.82,-0.8645,-1621.72,2011-08-11,120,Regular
15690.0,4,2,239.76,0-50,0-5,0-2000,CMP044,2078.39,-0.8846,-1838.63,2011-12-05,4,Regular
15691.0,252,1,136.8,250-300,0-5,0-2000,CMP004,327.19,-0.5819,-190.39,2011-04-01,252,Ocasional
15692.0,28,1,191.04,0-50,0-5,0-2000,CMP013,809.51,-0.764,-618.47,2011-11-11,28,Regular
15694.0,1,13,6464.4,0-50,10-15,6000-8000,CMP048,1728.05,2.7409,4736.35,2011-12-08,1,Engajado
15695.0,267,2,409.98,250-300,0-5,0-2000,CMP021,690.41,-0.4062,-280.43,2011-03-17,267,Ocasional
15696.0,33,8,2711.11,0-50,5-10,2000-4000,CMP044,2078.39,0.3044,632.72,2011-11-06,33,Regular
15699.0,18,1,309.65,0-50,0-5,0-2000,CMP025,1048.37,-0.7046,-738.72,2011-11-21,18,Regular
15700.0,172,2,696.68,150-200,0-5,0-2000,CMP018,643.37,0.0829,53.31,2011-06-20,172,Ocasional
15701.0,2,4,1529.0,0-50,0-5,0-2000,CMP015,458.19,2.337,1070.81,2011-12-07,2,Regular
15703.0,265,1,211.5,250-300,0-5,0-2000,CMP006,191.74,0.1031,19.76,2011-03-19,265,Ocasional
15704.0,140,4,2293.62,100-150,0-5,2000-4000,CMP041,1369.84,0.6744,923.78,2011-07-22,140,Regular
